Date,Close,Volume,Open,High,Low
4/9/2015,82.17,15902970,82.5,82.8,81.71
4/10/2015,82.04,12501090,82.21,82.61,81.91
4/13/2015,83.01,26868830,81.93,83.94,81.92
4/14/2015,83.52,19612620,83.17,83.69,82.44
4/15/2015,82.71,22358670,83.55,83.66,82.27
4/16/2015,82.31,13678800,82.47,83.07,82.15
4/17/2015,80.78,24156000,81.48,82.11,80.37
4/20/2015,83.09,28700450,81.54,83.15,81.24
4/21/2015,83.62,26824310,84,84.49,83.54
4/22/2015,84.63,43286780,84.32,84.74,83.65
4/23/2015,82.41,73607220,84.1,85.59,82.41
4/24/2015,81.53,29617390,82.77,82.94,81.48
4/27/2015,81.91,25401050,81.87,82.93,81.63
4/28/2015,80.68,23724520,81.83,81.9,80.23
4/29/2015,80.47,26400340,80.01,81.39,79.52
4/30/2015,78.77,28924470,80.01,80.96,78.32
5/1/2015,78.99,22811310,79.24,79.76,78.11
5/4/2015,78.81,14664320,79.33,79.69,78.63
5/5/2015,77.56,22243130,78.55,78.8,77.22
5/6/2015,78.1,28610160,77.97,78.81,77.05
5/7/2015,78.43,19727740,78,78.94,77.56
5/8/2015,78.51,19921440,79.1,79.23,78.03
5/11/2015,78.01,18826100,78.48,79.03,77.93
5/12/2015,77.46,21249920,77.87,77.89,76.79
5/13/2015,78.44,21485710,77.72,78.53,77.65
5/14/2015,81.37,49376110,78.94,81.85,78.67
5/15/2015,80.42,27029540,81.41,81.52,80.18
5/18/2015,80.88,21560230,80.33,81.38,80.23
5/19/2015,80.63,17943450,81.25,81.69,80.55
5/20/2015,80.55,23024330,80.47,81.1,79.46
5/21/2015,80.48,13376150,80.19,80.92,80.08
5/22/2015,80.54,19547070,80.35,81.31,80.25
5/26/2015,79.34,16271510,80.43,80.6,79.08
5/27/2015,80.55,14132160,79.6,80.66,79.43
5/28/2015,80.15,11974610,80.25,81.07,80
5/29/2015,79.19,16111570,79.95,80.07,78.88
6/1/2015,80.29,18106110,79.3,80.38,78.66
6/2/2015,80.45,18900690,79.76,81.35,79.56
6/3/2015,82.44,31633300,81.35,82.53,81.25
6/4/2015,82.05,20825910,82.14,82.95,81.51
6/5/2015,82.14,16087280,81.87,82.46,81.51
6/8/2015,80.67,16882270,81.82,82,80.13
6/9/2015,80.67,16443310,80.6,81.19,79.32
6/10/2015,82.16,21485920,80.83,82.6,80.81
6/11/2015,81.83,18619240,82.31,82.9,81.36
6/12/2015,81.53,11403090,81.37,82.09,81.2
6/15/2015,80.71,18782870,80.55,80.93,80.07
6/16/2015,81.06,13673040,80.82,81.51,80.45
6/17/2015,81.79,18326140,81.76,82.22,81.34
6/18/2015,82.91,26726860,81.64,83.19,81.57
6/19/2015,82.51,23337800,82.83,82.98,82.12
6/22/2015,84.74,29076040,83.41,84.97,83.31
6/23/2015,87.88,50336830,84.96,87.97,84.76
6/24/2015,88.86,41337040,87.66,89.25,87.45
6/25/2015,87.98,27245480,89.26,89.4,87.84
6/26/2015,88.01,38185770,88.12,88.34,86.83
6/29/2015,85.8,35869530,86.61,87.5,85.73
6/30/2015,85.77,23195430,86.6,86.7,85.57
7/1/2015,86.91,25198260,86.77,87.95,86.49
7/2/2015,87.29,16875000,87.4,87.44,86.34
7/6/2015,87.55,24592870,86.49,88.18,86.39
7/7/2015,87.22,33023960,87.8,87.85,85.23
7/8/2015,85.65,24351990,86.29,86.75,85.45
7/9/2015,85.88,23237200,86.73,87.6,85.65
7/10/2015,87.95,23191120,87.35,88.22,86.77
7/13/2015,90.1,29682360,88.66,90.22,88.42
7/14/2015,89.68,26568630,90.46,90.8,89.65
7/15/2015,89.76,30818700,90,90.99,89.42
7/16/2015,90.85,21417840,90.28,90.86,89.77
7/17/2015,94.97,53767930,92.55,95.39,92.54
7/20/2015,97.91,54786320,95.85,98.6,95.36
7/21/2015,98.39,39163900,98.95,99.24,97.14
7/22/2015,97.04,28196110,96.74,97.58,95.92
7/23/2015,95.44,29281230,96.96,97.45,94.81
7/24/2015,96.95,33351170,97.35,97.76,95.88
7/27/2015,94.17,38428000,96.58,96.61,93.83
7/28/2015,95.29,34826750,94.84,95.56,93.31
7/29/2015,96.99,61383310,96.32,97.28,94.74
7/30/2015,95.21,86021630,94.91,95.81,91.8
7/31/2015,94.01,46386320,94.95,96.33,93.95
8/3/2015,94.14,29262980,93.53,95.08,92.8
8/4/2015,94.06,20050730,93.79,94.73,93.33
8/5/2015,96.44,29718020,95.25,97.09,95.18
8/6/2015,95.12,42205860,97.18,98.74,94.42
8/7/2015,94.3,23141300,95.38,95.4,93.61
8/10/2015,94.15,21461830,95.68,95.9,93.63
8/11/2015,93.62,22244980,93.73,94.76,92.9
8/12/2015,94.19,27075100,92.7,94.44,91.19
8/13/2015,93.43,17398890,94.05,94.73,93.35
8/14/2015,94.42,15904340,93.54,94.72,93.21
8/17/2015,93.93,18284030,94.42,94.46,93.39
8/18/2015,95.17,22222720,94.08,95.85,94.04
8/19/2015,95.31,23176290,94.63,96.1,94.16
8/20/2015,90.56,44415420,93.54,94.77,90.46
8/21/2015,86.06,62473650,87.52,89.18,85.61
8/24/2015,82.09,83487210,77.03,87.14,72
8/25/2015,83,51860780,86.95,87.67,83
8/26/2015,87.19,44994100,85.95,87.46,83.26
8/27/2015,89.73,42290120,89.1,90.06,87.19
8/28/2015,91.01,33174580,89.88,91.48,89.79
8/31/2015,89.43,32771380,90.6,91.05,88.89
9/1/2015,87.23,35958020,86.85,89.39,86.5
9/2/2015,89.89,27010970,88.81,89.89,87.63
9/3/2015,88.15,26954140,89.76,89.82,87.73
9/4/2015,88.26,27277250,87.2,88.39,86.7
9/8/2015,89.53,26935820,89.69,90.24,88.83
9/9/2015,90.44,32482750,90.78,91.98,90.17
9/10/2015,91.98,26392490,90.07,92.06,89.63
9/11/2015,92.05,21102320,91.68,92.08,91.13
9/14/2015,92.31,20108630,92.31,92.62,91.6
9/15/2015,92.9,18820730,92.37,93.25,91.79
9/16/2015,93.45,16265640,92.9,93.6,92.63
9/17/2015,94.34,27716330,93.37,95.51,92.9
9/18/2015,94.4,62232280,93.2,95.19,93.05
9/21/2015,95.55,28760280,94.62,96.49,94.52
9/22/2015,92.96,36834600,93.77,94.68,91.92
9/23/2015,93.97,21672220,93.4,94.32,92.8
9/24/2015,94.41,29037890,93.06,94.77,92.24
9/25/2015,92.77,28910510,95.79,95.85,92.06
9/28/2015,89.21,41060880,92.08,92.29,88.18
9/29/2015,86.67,42212360,89.1,90.06,85.72
9/30/2015,89.9,36113040,88.44,90.02,88.01
10/1/2015,90.95,29219020,90.05,90.95,88.36
10/2/2015,92.07,37672130,88.9,92.2,88.37
10/5/2015,94.01,27258120,92.94,94.27,92.66
10/6/2015,92.8,22459730,94.08,94.17,92.34
10/7/2015,92.4,24094490,93.11,93.66,91.37
10/8/2015,92.47,27237050,91.89,93.22,90.47
10/9/2015,93.24,19979290,92.9,93.74,92.24
10/12/2015,94.26,18396970,93.32,94.6,92.67
10/13/2015,94.12,19406320,93.66,95.37,93.55
10/14/2015,94.07,19197310,94.08,95.2,93.61
10/15/2015,95.96,27499010,94.99,96.3,94.9
10/16/2015,97.54,25370980,96.18,97.59,95.35
10/19/2015,98.47,23605470,97.18,98.57,96.92
10/20/2015,97,30824330,98.73,99.59,96.56
10/21/2015,97.11,21971730,97.37,98.18,96.47
10/22/2015,99.67,25971110,97.79,99.73,97.55
10/23/2015,102.19,42754060,101.91,102.85,100.16
10/26/2015,103.77,25912180,102.2,103.81,101.55
10/27/2015,103.7,23741160,102.94,104.1,102.4
10/28/2015,104.2,24053690,103.9,104.48,102.92
10/29/2015,104.88,20157920,103.96,105.12,103.52
10/30/2015,101.97,33436740,104.51,104.72,101.65
11/2/2015,103.31,23972130,102.46,103.47,101.18
11/3/2015,102.58,21178920,103.22,103.65,102.4
11/4/2015,103.94,41832160,103.19,104.14,102.48
11/5/2015,108.76,63142550,108.8,110.65,107.95
11/6/2015,107.1,35046680,108.04,108.74,105.91
11/9/2015,106.49,26354740,107,108.25,105.86
11/10/2015,107.91,24999520,105.96,108.15,105.24
11/11/2015,109.01,25023690,108.27,109.87,107.11
11/12/2015,108.02,20852000,108.48,109.39,108
11/13/2015,103.95,30161510,107.71,108.25,103.83
11/16/2015,104.04,49256510,103.32,104.17,100.47
11/17/2015,105.13,26774350,104.62,106.2,104.14
11/18/2015,107.77,23797450,105.8,107.88,105.39
11/19/2015,106.26,25492640,107.36,107.73,105.95
11/20/2015,107.32,22102030,106.84,107.87,106.62
11/23/2015,106.95,19740130,107.19,107.47,106.08
11/24/2015,105.74,23512790,106,106.49,104.39
11/25/2015,105.41,15140370,106.33,106.6,105.1
11/27/2015,105.45,5913066,105.78,105.96,104.86
11/30/2015,104.24,20055950,105.84,106.1,103.75
12/1/2015,107.12,22743200,104.83,107.15,104.5
12/2/2015,106.07,24334420,107,107.92,105.79
12/3/2015,104.38,23193110,106.27,106.85,103.35
12/4/2015,106.18,21212310,104.81,107.73,104.11
12/7/2015,105.61,15447530,106.48,106.83,104.66
12/8/2015,106.49,20376290,104,106.91,103.95
12/9/2015,104.6,23468200,106.18,106.44,103.55
12/10/2015,105.42,17435630,105.05,106.4,104.41
12/11/2015,102.12,26357790,104.15,104.34,101.91
12/14/2015,104.66,24693110,102.29,104.74,101.46
12/15/2015,104.55,21697070,105.3,105.8,104.28
12/16/2015,106.79,22095830,105.37,107.09,104.19
12/17/2015,106.22,21580540,107.49,107.75,106.13
12/18/2015,104.04,35810840,106.08,106.59,103.97
12/21/2015,104.77,16105710,104.91,105.15,103.6
12/22/2015,105.51,14584780,105.22,105.66,104.81
12/23/2015,104.63,19571550,105.89,106.11,103.86
12/24/2015,105.02,6512134,104.74,105.32,104.5
12/28/2015,105.93,13045160,105.02,105.98,104.53
12/29/2015,107.26,17149240,106.42,107.74,106.25
12/30/2015,106.22,13103910,107,107.25,106.06
12/31/2015,104.66,18382210,106,106.17,104.62
1/4/2016,102.22,37846820,101.95,102.24,99.75
1/5/2016,102.73,23238890,102.89,103.71,101.67
1/6/2016,102.97,25046390,101.13,103.77,100.9
1/7/2016,97.92,45038210,100.5,101.43,97.3
1/8/2016,97.33,35351010,99.88,100.5,97.03
1/11/2016,97.51,29896390,97.91,98.6,95.39
1/12/2016,99.37,28301680,99,99.96,97.55
1/13/2016,95.44,33297700,100.58,100.58,95.21
1/14/2016,98.37,48617610,95.85,98.87,92.45
1/15/2016,94.97,46068460,93.98,96.38,93.54
1/19/2016,95.26,30840640,96.53,97.42,93.92
1/20/2016,94.35,59015930,92.83,95,89.37
1/21/2016,94.16,30479780,94.91,95.99,92.62
1/22/2016,97.94,30371970,96.41,98.07,95.49
1/25/2016,97.01,32382100,98.72,99.48,96.93
1/26/2016,97.34,26749760,97.76,97.88,95.66
1/27/2016,94.45,53505580,97.79,97.85,94.23
1/28/2016,109.11,107251300,107.2,110.34,104.81
1/29/2016,112.21,62660640,108.99,112.84,108.84
2/1/2016,115.09,46025570,112.27,115.72,112.01
2/2/2016,114.61,59704890,114.8,117.59,113.2
2/3/2016,112.69,56867520,115.27,115.34,109.75
2/4/2016,110.49,38784240,111.8,111.94,109.25
2/5/2016,104.07,76801180,109.51,109.58,103.18
2/8/2016,99.75,71119290,100.41,102.68,97.46
2/9/2016,99.54,62616740,97.14,102.4,96.82
2/10/2016,101,45044840,101.55,103.25,100.24
2/11/2016,101.91,43598890,99.6,105.11,98.88
2/12/2016,102.01,36158700,103.74,104.24,101.09
2/16/2016,101.61,45604490,103.8,103.93,100.24
2/17/2016,105.2,44009090,101.94,105.72,100.4
2/18/2016,103.47,29543040,105.8,106,103.03
2/19/2016,104.57,32385500,102.55,105.02,102.06
2/22/2016,107.16,35675920,105.49,108.25,105.34
2/23/2016,105.46,25279170,106.85,107.47,105.12
2/24/2016,106.88,34313290,104.21,106.95,102.74
2/25/2016,108.07,29862100,107.11,108.07,105.61
2/26/2016,107.92,26658020,108.7,109.45,107.16
2/29/2016,106.92,32739960,107.6,108.91,106.75
3/1/2016,109.82,26743550,107.83,109.82,107.6
3/2/2016,109.95,25656490,109.68,110.55,108.77
3/3/2016,109.58,21337720,110.25,110.3,108.54
3/4/2016,108.39,24908230,110.05,110.05,107.93
3/7/2016,105.73,31487180,108.07,108.07,104.72
3/8/2016,105.93,25582660,104.78,107.37,104.4
3/9/2016,107.51,20458320,106.7,107.51,105.49
3/10/2016,107.32,24835810,107.91,108.66,105.77
3/11/2016,109.41,20667610,108.48,109.42,107.92
3/14/2016,109.89,17240940,109.28,110.33,108.77
3/15/2016,110.67,17596280,109.11,110.83,108.84
3/16/2016,112.18,24696190,110.49,112.5,110.1
3/17/2016,111.02,24215410,112.15,112.69,110.73
3/18/2016,111.45,36265530,111.56,112.42,110.27
3/21/2016,111.85,18430870,111.66,112.37,111.03
3/22/2016,112.25,18989920,111.36,112.88,111.17
3/23/2016,112.54,18546450,112.01,113.19,112
3/24/2016,113.05,17157540,112.13,113.09,111.68
3/28/2016,113.69,21332720,113.32,114.59,112.95
3/29/2016,116.14,29789720,113.83,116.32,113.64
3/30/2016,114.7,33196410,116.73,116.99,114.36
3/31/2016,114.1,21171030,114.7,115.01,113.77
4/1/2016,116.06,24751160,113.75,116.17,113.35
4/4/2016,112.55,48418260,114.07,114.55,111.61
4/5/2016,112.22,22779490,112.11,113.32,111.9
4/6/2016,113.71,20794390,112.47,113.81,112.42
4/7/2016,113.64,20683460,113.79,114.89,113.07
4/8/2016,110.63,48467350,114.25,114.33,109.9
4/11/2016,108.99,39707140,110.7,110.91,108.77
4/12/2016,110.61,26190250,109.34,111.16,108.99
4/13/2016,110.51,88165850,112.23,112.65,106.52
4/14/2016,110.84,28439970,110.62,112.04,110.26
4/15/2016,109.64,20793730,110.79,110.97,109.2
4/18/2016,110.45,21127750,109.74,110.81,109.2
4/19/2016,112.29,30177490,111.1,112.45,109.16
4/20/2016,112.42,21020820,112.43,113.27,111.56
4/21/2016,113.44,20711310,112.55,114.04,112.31
4/22/2016,110.56,38397070,111.21,111.75,109.01
4/25/2016,110.1,20997040,109.87,110.67,109.07
4/26/2016,108.76,22393840,110.49,110.5,108.15
4/27/2016,108.89,50504560,107.94,108.94,106.31
4/28/2016,116.73,86913390,119.58,120.79,116.23
4/29/2016,117.58,37106010,116.82,117.84,115.84
5/2/2016,118.57,27789510,117.83,118.73,116.57
5/3/2016,117.43,24087870,117.52,118.16,117.02
5/4/2016,118.06,23414270,116.61,118.3,116.57
5/5/2016,117.81,22032830,118.04,118.98,117.25
5/6/2016,119.49,26362480,117.16,119.64,117.11
5/9/2016,119.24,21097310,119.54,120.28,118.9
5/10/2016,120.5,23127390,119.62,120.5,119
5/11/2016,119.52,21976560,120.41,121.08,119.42
5/12/2016,120.28,21649010,119.98,120.84,118.9
5/13/2016,119.81,18077540,120.38,120.64,119.68
5/16/2016,118.67,31188070,119.38,119.61,117.35
5/17/2016,117.35,21296660,118.82,119.01,117.2
5/18/2016,117.65,21596120,116.8,118.27,116.73
5/19/2016,116.81,20510770,117.05,117.49,115.88
5/20/2016,117.35,18893950,116.96,117.99,116.95
5/23/2016,115.97,20409860,117.42,117.6,115.94
5/24/2016,117.7,20156400,116.24,117.73,116.12
5/25/2016,117.89,20026150,118.13,118.67,117.38
5/26/2016,119.47,18437640,118.24,119.76,117.92
5/27/2016,119.38,13476050,119.56,119.85,119.01
5/31/2016,118.81,23526050,119.46,120.1,118.12
6/1/2016,118.78,15003570,118.5,119.08,117.82
6/2/2016,118.93,13216260,118.69,119.44,118.22
6/3/2016,118.47,14115480,118.98,118.98,117.86
6/6/2016,118.79,12721610,118.62,119.43,118.36
6/7/2016,117.76,17069990,119.24,119.3,117.67
6/8/2016,118.39,14493990,117.76,118.6,117.27
6/9/2016,118.56,13842230,118.13,118.68,117.71
6/10/2016,116.62,18474380,117.54,118.11,116.26
6/13/2016,113.95,31675970,115,115.48,113.31
6/14/2016,114.94,17573960,114.07,114.95,113.58
6/15/2016,114.6,19789270,115.3,115.44,114.07
6/16/2016,114.39,19207560,113.87,114.5,112.94
6/17/2016,113.02,24410770,114.42,114.43,112.56
6/20/2016,113.37,20746500,113.77,114.72,112.75
6/21/2016,114.38,18997270,114.12,115.21,113.97
6/22/2016,113.91,14811570,114.65,114.74,113.61
6/23/2016,115.08,16096460,114.37,115.09,113.54
6/24/2016,112.08,40555840,111.01,113.68,111
6/27/2016,108.97,36172810,111.57,111.57,108.23
6/28/2016,112.7,26772900,110.63,112.75,110.55
6/29/2016,114.16,20935530,113.37,114.25,113.04
6/30/2016,114.28,23159510,114.67,115.18,113.67
7/1/2016,114.19,14955080,114.2,115.13,113.81
7/5/2016,114,14206220,113.94,114.11,112.97
7/6/2016,116.7,24318520,113.36,116.79,112.97
7/7/2016,115.85,16612350,116.63,116.97,115.36
7/8/2016,117.24,18117330,116.43,117.5,115.85
7/11/2016,117.87,17613670,117.71,118.7,117.5
7/12/2016,117.93,15084590,118.63,118.72,117.57
7/13/2016,116.78,16180680,118.39,118.4,116.68
7/14/2016,117.29,14554060,117.5,117.64,116.7
7/15/2016,116.86,16601530,117.74,118.28,116.58
7/18/2016,119.37,20816900,117.32,119.61,116.89
7/19/2016,120.61,21502910,118.99,120.85,118.66
7/20/2016,121.92,19991920,121.25,122.2,120.56
7/21/2016,120.61,17787630,121.92,122.1,120.25
7/22/2016,121,18363590,119.9,121.01,119.31
7/25/2016,121.63,18453230,121.39,121.85,117.78
7/26/2016,121.22,17417060,122,122.07,120.75
7/27/2016,123.34,50218420,122.42,125,121.51
7/28/2016,125,78673980,127.52,128.33,123.63
7/29/2016,123.94,34943890,124.65,125.84,123.71
8/1/2016,124.31,24986020,123.85,124.58,122.86
8/2/2016,123.09,23919790,124.06,124.8,122.07
8/3/2016,122.51,18479970,123.09,123.92,122.31
8/4/2016,124.36,21052200,122.94,124.79,122.51
8/5/2016,125.15,20144810,124.98,125.84,124.62
8/8/2016,125.26,15216950,125.25,125.45,124.55
8/9/2016,125.06,19587330,125.34,126.09,124.53
8/10/2016,124.88,10645370,125.07,125.48,124.54
8/11/2016,124.9,11708610,125.2,125.38,124.75
8/12/2016,124.88,12146150,124.7,125,124.18
8/15/2016,123.9,19280400,124.91,124.92,123.7
8/16/2016,123.3,14209580,123.5,123.92,122.78
8/17/2016,124.37,13759700,123.66,124.38,122.85
8/18/2016,123.91,12378280,124.01,124.26,123.64
8/19/2016,123.56,11582430,123.6,124.16,123.28
8/22/2016,124.15,14377070,123.33,124.83,123.11
8/23/2016,124.37,13302050,124.51,125.09,124.25
8/24/2016,123.48,12226720,124.47,124.69,123.09
8/25/2016,123.89,10720680,123.12,124.37,123.1
8/26/2016,124.96,17467840,124.05,125.19,123.91
8/29/2016,126.54,15901270,124.35,126.73,124.35
8/30/2016,125.84,17778300,126.6,126.6,125.15
8/31/2016,126.12,14183190,125.6,126.22,125.1
9/1/2016,126.17,13522260,126.38,126.63,125.6
9/2/2016,126.51,12074470,126.85,126.86,126
9/6/2016,129.73,26241480,126.67,129.94,126.47
9/7/2016,131.05,27942000,130.04,131.98,129.95
9/8/2016,130.27,15655250,130.92,131.08,129.81
9/9/2016,127.1,26963940,129.71,129.95,127.1
9/12/2016,128.69,21159830,125.96,128.76,125.75
9/13/2016,127.21,17987510,128.03,128.35,126.66
9/14/2016,127.77,15712050,126.89,128.8,126.89
9/15/2016,128.35,15084660,127.98,129.1,127.67
9/16/2016,129.07,24083560,128.2,129.18,128.2
9/19/2016,128.65,14927990,129.91,129.94,128.26
9/20/2016,128.64,11076150,128.65,129.17,128.03
9/21/2016,129.94,14045780,129.13,130.01,128.39
9/22/2016,130.08,15358850,130.5,130.73,129.56
9/23/2016,127.96,28293920,127.56,128.6,127.3
9/26/2016,127.31,15041370,127.37,128.16,126.8
9/27/2016,128.69,15600130,127.61,129.01,127.43
9/28/2016,129.23,12035720,129.21,129.47,128.4
9/29/2016,128.09,14489880,129.18,129.29,127.55
9/30/2016,128.27,18392040,128.03,128.59,127.45
10/3/2016,128.77,13134510,128.38,129.09,127.8
10/4/2016,128.19,14294610,129.17,129.28,127.55
10/5/2016,128.47,12354920,128.25,128.8,127.83
10/6/2016,128.74,11673340,128.43,129.06,128.08
10/7/2016,128.99,12800360,129.04,129.25,128.33
10/10/2016,130.24,15113560,129.68,130.7,129.2
10/11/2016,128.88,17508530,130.23,130.64,128.23
10/12/2016,129.05,11043240,129.01,129.66,128.46
10/13/2016,127.82,17106910,128.21,128.25,126.75
10/14/2016,127.88,13335970,128.49,128.95,127.58
10/17/2016,127.54,11317650,128.2,128.47,127.32
10/18/2016,128.57,13487280,128.68,129.39,128.01
10/19/2016,130.11,16723000,128.74,130.47,128.6
10/20/2016,130,13148980,130.07,130.66,129.5
10/21/2016,132.07,18983740,129.78,132.13,129.7
10/24/2016,133.28,17420290,132.72,133.41,132.15
10/25/2016,132.29,13307700,133.5,133.5,132.22
10/26/2016,131.04,13066210,131.64,132.26,130.94
10/27/2016,129.69,16628680,131.74,131.8,129.27
10/28/2016,131.29,24500920,130.5,132.97,129.93
10/31/2016,130.99,15649280,132.01,132.12,130.88
11/1/2016,129.5,21974210,131.41,131.94,128.65
11/2/2016,127.17,43895660,130.23,130.23,126.28
11/3/2016,120,63660540,122,123.28,119.5
11/4/2016,120.75,30468330,119.59,121.93,119.25
11/7/2016,122.15,22957100,122.83,123.21,121.35
11/8/2016,124.22,19391790,122.03,124.61,121.54
11/9/2016,123.18,31883790,121.5,123.81,120.51
11/10/2016,120.8,67808300,123.93,124.18,115.27
11/11/2016,119.02,32814370,119.53,120.7,118.15
11/14/2016,115.08,51315610,119.13,119.13,113.55
11/15/2016,117.2,34629110,116.73,118.49,115.83
11/16/2016,116.34,32358800,114.48,117.88,114.21
11/17/2016,117.79,18570820,116.81,117.79,116.01
11/18/2016,117.02,22768330,118.39,119.13,116.84
11/21/2016,121.77,35359460,118.2,121.95,117.8
11/22/2016,121.47,26006340,122.4,122.98,120.9
11/23/2016,120.84,15646580,121.23,121.31,119.94
11/25/2016,120.38,8658605,121.01,121.14,120.07
11/28/2016,120.41,18081770,120.12,121.69,119.82
11/29/2016,120.87,18871130,120.57,122.1,120.4
11/30/2016,118.42,30135230,120.32,121.79,117.95
12/1/2016,115.1,43231480,118.38,118.45,114
12/2/2016,115.4,25050450,115.11,116.48,114.3
12/5/2016,117.43,20123920,115.95,117.57,115.07
12/6/2016,117.31,19089060,117.69,117.8,116.33
12/7/2016,117.95,21891800,117,117.95,116.57
12/8/2016,118.91,22427310,117.98,119.5,117.64
12/9/2016,119.68,17452710,119.22,119.94,118.95
12/12/2016,117.77,17782470,119.22,119.24,117.65
12/13/2016,120.31,29568990,117.86,121.52,117.61
12/14/2016,120.21,25890630,120,121.69,118.85
12/15/2016,120.57,20113550,120.08,122.5,119.63
12/16/2016,119.87,25316220,120.9,121.5,119.27
12/19/2016,119.24,15871360,119.85,120.36,118.51
12/20/2016,119.09,13673570,119.5,119.77,118.8
12/21/2016,119.04,10747610,118.92,119.2,118.48
12/22/2016,117.4,16226770,118.86,118.99,116.93
12/23/2016,117.27,10885030,117,117.56,116.3
12/27/2016,118.01,12034590,116.96,118.68,116.86
12/28/2016,116.92,11985740,118.19,118.25,116.65
12/29/2016,116.35,9925082,117,117.53,116.06
12/30/2016,115.05,18668290,116.6,116.83,114.77
1/3/2017,116.86,20635600,116.03,117.84,115.51
1/4/2017,118.69,19594560,117.55,119.66,117.29
1/5/2017,120.67,19459380,118.86,120.95,118.32
1/6/2017,123.41,28525570,120.98,123.88,120.03
1/9/2017,124.9,22874170,123.55,125.43,123.04
1/10/2017,124.35,17299590,124.82,125.5,124.28
1/11/2017,126.09,18334560,124.35,126.12,124.06
1/12/2017,126.62,18596580,125.61,126.73,124.8
1/13/2017,128.34,24857410,127.49,129.27,127.37
1/17/2017,127.87,15279990,128.04,128.34,127.4
1/18/2017,127.92,13107440,128.41,128.43,126.84
1/19/2017,127.55,12171270,128.23,128.35,127.45
1/20/2017,127.04,19068380,128.1,128.48,126.78
1/23/2017,128.93,16566300,127.31,129.25,126.95
1/24/2017,129.37,15140910,129.38,129.9,128.38
1/25/2017,131.48,18745640,130,131.74,129.77
1/26/2017,132.78,19964800,131.63,133.14,131.44
1/27/2017,132.18,19505970,132.68,132.95,131.08
1/30/2017,130.98,18919750,131.58,131.58,129.6
1/31/2017,130.32,19642550,130.17,130.66,129.52
2/1/2017,133.23,47329480,132.25,133.49,130.68
2/2/2017,130.84,54281800,133.22,135.49,130.4
2/3/2017,130.98,24776070,131.24,132.85,130.76
2/6/2017,132.06,17015610,130.98,132.06,130.3
2/7/2017,131.84,14585030,132.24,133,131.66
2/8/2017,134.2,22370760,132.6,134.44,132.44
2/9/2017,134.14,16454060,134.49,134.5,133.31
2/10/2017,134.19,15050270,134.1,134.94,133.68
2/13/2017,134.05,13511640,134.7,134.7,133.7
2/14/2017,133.85,14346090,134.1,134.23,132.55
2/15/2017,133.44,13215470,133.45,133.7,132.66
2/16/2017,133.84,12816260,133.07,133.87,133.02
2/17/2017,133.53,12265480,133.5,134.09,133.17
2/21/2017,133.72,14735860,133.5,133.91,132.9
2/22/2017,136.12,27331930,133.6,136.79,133.46
2/23/2017,135.36,18408460,135.89,136.12,134.33
2/24/2017,135.44,12617180,134.16,135.62,134.16
2/27/2017,136.41,14300970,135.26,137.18,135.02
2/28/2017,135.54,16096310,136.79,136.81,134.75
3/1/2017,137.42,16241330,136.47,137.48,136.3
3/2/2017,136.76,12278560,137.09,137.82,136.31
3/3/2017,137.17,11154380,136.63,137.33,136.08
3/6/2017,137.42,12562040,136.88,137.83,136.51
3/7/2017,137.3,13517880,137.03,138.37,136.99
3/8/2017,137.72,10174840,137.15,137.99,137.05
3/9/2017,138.24,15523900,137.72,138.57,137.4
3/10/2017,138.79,16299220,138.91,139.49,138.22
3/13/2017,139.6,10949000,138.71,139.68,138.67
3/14/2017,139.32,12935370,139.46,139.46,138.52
3/15/2017,139.72,19315340,139.29,140.1,138.49
3/16/2017,139.99,13604260,140.2,140.25,139.73
3/17/2017,139.84,20487730,140.34,140.34,139.7
3/20/2017,139.94,12002150,139.71,140.19,139.25
3/21/2017,138.51,29855980,141.15,142.31,138.4
3/22/2017,139.59,17020610,137.93,139.79,137.6
3/23/2017,139.53,12992700,139.48,140.39,139.09
3/24/2017,140.34,16636900,140.08,141.02,139.76
3/27/2017,140.32,12791820,139.05,140.65,138.77
3/28/2017,141.76,14660670,140.36,141.95,140.01
3/29/2017,142.65,16504590,141.99,142.86,141.43
3/30/2017,142.41,12393610,142.4,142.95,141.85
3/31/2017,142.05,11366390,142.31,142.63,141.89
4/3/2017,142.28,13552550,141.93,142.47,140.82
4/4/2017,141.73,11934110,141.86,142.09,141.27
4/5/2017,141.85,17132150,142.26,143.44,141.29
4/6/2017,141.17,15089610,142.11,142.22,140.91
4/7/2017,140.78,11811450,141.2,141.55,140.24
4/10/2017,141.04,9033921,141,141.43,140.63
4/11/2017,139.92,16627940,140.8,141.03,138.81
4/12/2017,139.58,11600930,139.72,140.4,139.44
4/13/2017,139.39,10939950,139.62,140.58,139.33
4/17/2017,141.42,11488510,139.76,141.55,139.75
4/18/2017,140.96,14795020,141.27,141.91,140.61
4/19/2017,142.27,15544500,141.35,143.04,141.27
4/20/2017,143.8,15948700,142.95,144.25,142.69
4/21/2017,143.68,12172640,143.9,144.17,142.27
4/24/2017,145.47,14397480,144.96,145.67,144.34
4/25/2017,146.49,17718030,145.79,147.15,145.79
4/26/2017,146.56,12388100,147.09,147.59,146.09
4/27/2017,147.7,11072600,146.67,147.75,146.14
4/28/2017,150.25,30607510,149.5,151.53,149.07
5/1/2017,152.46,25170200,151.74,152.57,151.42
