Open,High,Low,Close,Adj Close,Date
244.8399963,244.9499969,244.8399963,244.9499969,244.9499969,2022-09-21 09:54:00-04:00
245,245.0399933,244.7100067,244.7100067,244.7100067,2022-09-21 09:55:00-04:00
244.625,244.6349945,244.6000061,244.6210022,244.6210022,2022-09-21 09:56:00-04:00
244.8789063,244.9600067,244.7949982,244.8099976,244.8099976,2022-09-21 09:57:00-04:00
244.8399963,244.9600067,244.8399963,244.9499969,244.9499969,2022-09-21 09:58:00-04:00
244.8220062,244.9600067,244.7299957,244.8200073,244.8200073,2022-09-21 09:59:00-04:00
244.8099976,245.1600037,244.6699982,245.1100006,245.1100006,2022-09-21 10:00:00-04:00
245.1100006,245.1499939,244.8999939,245.0500031,245.0500031,2022-09-21 10:01:00-04:00
245.0549927,245.0599976,244.8300018,244.8300018,244.8300018,2022-09-21 10:02:00-04:00
244.8399963,245.0800018,244.8200073,244.9649963,244.9649963,2022-09-21 10:03:00-04:00
244.9199982,244.9788055,244.7700043,244.9100037,244.9100037,2022-09-21 10:04:00-04:00
244.9100037,245.0881042,244.8699951,244.9600067,244.9600067,2022-09-21 10:05:00-04:00
244.4848022,244.5599976,244.3399963,244.3645935,244.3645935,2022-09-21 10:06:00-04:00
244.3800049,244.5841064,244.3699951,244.5700073,244.5700073,2022-09-21 10:07:00-04:00
244.5700073,244.7299957,244.5099945,244.6000061,244.6000061,2022-09-21 10:08:00-04:00
244.6000061,244.911499,244.5899963,244.8114929,244.8114929,2022-09-21 10:09:00-04:00
244.8106995,244.8280945,244.5899963,244.5998993,244.5998993,2022-09-21 10:10:00-04:00
244.6100006,244.6300049,244.3800049,244.5099945,244.5099945,2022-09-21 10:11:00-04:00
244.4700012,244.4700012,244.1699982,244.3350067,244.3350067,2022-09-21 10:12:00-04:00
244.2899933,244.3399963,244.0899963,244.1399994,244.1399994,2022-09-21 10:13:00-04:00
244.1199951,244.1900024,244.0299988,244.0299988,244.0299988,2022-09-21 10:14:00-04:00
244.0399933,244.0899963,243.9499969,243.9900055,243.9900055,2022-09-21 10:15:00-04:00
243.9799957,244.0650024,243.8500061,243.9600067,243.9600067,2022-09-21 10:16:00-04:00
243.9700012,244.1499939,243.9700012,244.1300049,244.1300049,2022-09-21 10:17:00-04:00
244.1100006,244.1100006,243.9400024,244.0200043,244.0200043,2022-09-21 10:18:00-04:00
244.0200043,244.1795959,243.9799957,244.0599976,244.0599976,2022-09-21 10:19:00-04:00
244.0299988,244.1889038,243.9299927,244.1889038,244.1889038,2022-09-21 10:20:00-04:00
244.1750031,244.3285065,244.1049957,244.2200012,244.2200012,2022-09-21 10:21:00-04:00
244.1999969,244.3265076,244.0399933,244.3265076,244.3265076,2022-09-21 10:22:00-04:00
244.3300018,244.3399963,244.1649933,244.3099976,244.3099976,2022-09-21 10:23:00-04:00
244.3500061,244.4299927,244.2660065,244.3800049,244.3800049,2022-09-21 10:24:00-04:00
244.3500061,244.4199982,244.2568054,244.2899933,244.2899933,2022-09-21 10:25:00-04:00
244.3099976,244.3300934,244.1499939,244.3150024,244.3150024,2022-09-21 10:26:00-04:00
244.3200073,244.4499969,244.1900024,244.4499969,244.4499969,2022-09-21 10:27:00-04:00
244.4627991,244.4627991,244.2899933,244.4297943,244.4297943,2022-09-21 10:28:00-04:00
244.4600067,244.7100067,244.4600067,244.7100067,244.7100067,2022-09-21 10:29:00-04:00
244.6999969,244.7599945,244.4799957,244.5399933,244.5399933,2022-09-21 10:30:00-04:00
244.5200043,244.5200043,244.0700073,244.0800018,244.0800018,2022-09-21 10:31:00-04:00
244.0921021,244.0998993,243.9293976,244.0800018,244.0800018,2022-09-21 10:32:00-04:00
244.0399933,244.1398926,244.0182037,244.0899963,244.0899963,2022-09-21 10:33:00-04:00
244.0899963,244.1100006,243.9499969,244.0599976,244.0599976,2022-09-21 10:34:00-04:00
244.0500031,244.0599976,243.8968964,243.9499969,243.9499969,2022-09-21 10:35:00-04:00
243.9600067,243.9799957,243.7200012,243.7254944,243.7254944,2022-09-21 10:36:00-04:00
243.7299957,243.8399963,243.7050018,243.7700043,243.7700043,2022-09-21 10:37:00-04:00
243.7400055,243.8300018,243.6600037,243.7700043,243.7700043,2022-09-21 10:38:00-04:00
243.7899933,244.0299988,243.7899933,243.9499969,243.9499969,2022-09-21 10:39:00-04:00
243.9400024,244.0700073,243.9049988,244.0299988,244.0299988,2022-09-21 10:40:00-04:00
244.0249939,244.0899963,243.9499969,244,244,2022-09-21 10:41:00-04:00
243.9900055,244.0650024,243.9355927,244.0599976,244.0599976,2022-09-21 10:42:00-04:00
244.0635986,244.0635986,243.8099976,243.8300018,243.8300018,2022-09-21 10:43:00-04:00
243.8399963,244,243.7799988,243.8899994,243.8899994,2022-09-21 10:44:00-04:00
243.8800049,244.1459045,243.8800049,244.0534058,244.0534058,2022-09-21 10:45:00-04:00
244.0500031,244.1499939,244,244.1300049,244.1300049,2022-09-21 10:46:00-04:00
244.1150055,244.1300049,243.8600006,243.9100037,243.9100037,2022-09-21 10:47:00-04:00
243.9600067,244,243.7337952,243.7599945,243.7599945,2022-09-21 10:48:00-04:00
243.7599945,244.0493927,243.75,244.0399017,244.0399017,2022-09-21 10:49:00-04:00
244.0249939,244.1999969,243.9850006,244.1622925,244.1622925,2022-09-21 10:50:00-04:00
244.1600037,244.1999969,244.0899963,244.1999969,244.1999969,2022-09-21 10:51:00-04:00
244.1999969,244.3000031,244.1999969,244.2431946,244.2431946,2022-09-21 10:52:00-04:00
244.0899963,244.0899963,243.9889069,244.0099945,244.0099945,2022-09-21 10:53:00-04:00
244.0650024,244.1000061,244.0599976,244.1000061,244.1000061,2022-09-21 10:54:00-04:00
244.0998993,244.0998993,243.8399963,243.8399963,243.8399963,2022-09-21 10:55:00-04:00
243.8849945,243.8849945,243.8399963,243.8800049,243.8800049,2022-09-21 10:56:00-04:00
243.8809967,243.9400024,243.7700043,243.9400024,243.9400024,2022-09-21 10:57:00-04:00
243.9400024,243.9400024,243.8000031,243.8249969,243.8249969,2022-09-21 10:58:00-04:00
243.8300018,243.9499969,243.8300018,243.9499969,243.9499969,2022-09-21 10:59:00-04:00
243.9329071,244,243.8200073,243.9600067,243.9600067,2022-09-21 11:00:00-04:00
244,244.0496979,243.9131927,244.0126953,244.0126953,2022-09-21 11:01:00-04:00
243.9900055,244.0299988,243.8099976,243.9199982,243.9199982,2022-09-21 11:02:00-04:00
243.9022064,243.9299927,243.6000061,243.6499939,243.6499939,2022-09-21 11:03:00-04:00
243.6499939,243.7700043,243.6199951,243.6549988,243.6549988,2022-09-21 11:04:00-04:00
243.6544952,243.8300018,243.6100006,243.6100006,243.6100006,2022-09-21 11:05:00-04:00
243.6499939,243.7400055,243.6499939,243.7299957,243.7299957,2022-09-21 11:06:00-04:00
243.7400055,243.7799988,243.5599976,243.5610962,243.5610962,2022-09-21 11:07:00-04:00
243.5700073,243.6499939,243.4990997,243.6325073,243.6325073,2022-09-21 11:08:00-04:00
243.6199951,243.7400055,243.6009979,243.7100067,243.7100067,2022-09-21 11:09:00-04:00
243.7200012,243.8699951,243.7200012,243.8529968,243.8529968,2022-09-21 11:10:00-04:00
243.8300018,243.9149017,243.8300018,243.8699951,243.8699951,2022-09-21 11:11:00-04:00
243.8600006,243.8800049,243.7200012,243.8099976,243.8099976,2022-09-21 11:12:00-04:00
243.8309937,243.8650055,243.7400055,243.8099976,243.8099976,2022-09-21 11:13:00-04:00
243.8000031,243.9499969,243.8000031,243.9499969,243.9499969,2022-09-21 11:14:00-04:00
243.9600067,244.0599976,243.8699951,243.9499969,243.9499969,2022-09-21 11:15:00-04:00
243.9400024,244.0099945,243.8760071,244.0099945,244.0099945,2022-09-21 11:16:00-04:00
244.0200043,244.0292969,243.8999939,243.9850006,243.9850006,2022-09-21 11:17:00-04:00
243.9600067,243.9600067,243.8106995,243.8200073,243.8200073,2022-09-21 11:18:00-04:00
243.7899933,243.8200073,243.6999969,243.7100067,243.7100067,2022-09-21 11:19:00-04:00
243.6999969,243.7700043,243.6600037,243.6600037,243.6600037,2022-09-21 11:20:00-04:00
243.6710052,243.6900024,243.5200043,243.5540009,243.5540009,2022-09-21 11:21:00-04:00
243.5399933,243.6900024,243.4400024,243.6900024,243.6900024,2022-09-21 11:22:00-04:00
243.6999969,243.7050018,243.5926056,243.6399994,243.6399994,2022-09-21 11:23:00-04:00
243.6499939,243.7400055,243.6499939,243.7032928,243.7032928,2022-09-21 11:24:00-04:00
243.6999969,243.7350006,243.5500031,243.7350006,243.7350006,2022-09-21 11:25:00-04:00
243.7212067,243.7212067,243.5500031,243.6300049,243.6300049,2022-09-21 11:26:00-04:00
243.6300049,243.7400055,243.6300049,243.6600037,243.6600037,2022-09-21 11:27:00-04:00
243.6600037,243.8200073,243.6399994,243.8016968,243.8016968,2022-09-21 11:28:00-04:00
243.8099976,243.8999939,243.7899933,243.8399963,243.8399963,2022-09-21 11:29:00-04:00
243.8500061,243.9799957,243.8500061,243.9299927,243.9299927,2022-09-21 11:30:00-04:00
243.9199982,243.9400024,243.8500061,243.8500061,243.8500061,2022-09-21 11:31:00-04:00
243.8300018,243.9499969,243.8000031,243.9398956,243.9398956,2022-09-21 11:32:00-04:00
243.9499969,243.9900055,243.9199982,243.9600067,243.9600067,2022-09-21 11:33:00-04:00
243.9891968,244.0599976,243.9600067,244.0299988,244.0299988,2022-09-21 11:34:00-04:00
244.0200043,244.0700073,243.9600067,243.9600067,243.9600067,2022-09-21 11:35:00-04:00
243.9700012,244.0998993,243.9400024,244.0599976,244.0599976,2022-09-21 11:36:00-04:00
244.0599976,244.1000061,244.0299988,244.0599976,244.0599976,2022-09-21 11:37:00-04:00
244.0599976,244.0800018,243.9600983,243.9600983,243.9600983,2022-09-21 11:38:00-04:00
243.9700012,244,243.9499969,243.9499969,243.9499969,2022-09-21 11:39:00-04:00
243.9499969,243.9772034,243.8849945,243.9600067,243.9600067,2022-09-21 11:40:00-04:00
243.9600067,244.0700073,243.9299927,244.0399933,244.0399933,2022-09-21 11:41:00-04:00
244.0339966,244.1799927,243.9900055,244.1300049,244.1300049,2022-09-21 11:42:00-04:00
244.1199951,244.1799927,244.1000061,244.1000061,244.1000061,2022-09-21 11:43:00-04:00
244.1000061,244.1999969,244.0299988,244.1824951,244.1824951,2022-09-21 11:44:00-04:00
244.2100067,244.25,244.1799927,244.1799927,244.1799927,2022-09-21 11:45:00-04:00
244.1699982,244.1712952,244.0709991,244.0950012,244.0950012,2022-09-21 11:46:00-04:00
244.0850067,244.1199951,244.0350037,244.0540009,244.0540009,2022-09-21 11:47:00-04:00
244.0599976,244.0800018,243.9600067,243.9600067,243.9600067,2022-09-21 11:48:00-04:00
243.9503021,244.0700073,243.9389954,244.0500031,244.0500031,2022-09-21 11:49:00-04:00
244.043396,244.0549927,243.9900055,244.0500031,244.0500031,2022-09-21 11:50:00-04:00
244.0599976,244.1100006,243.9600067,244.1000061,244.1000061,2022-09-21 11:51:00-04:00
244.1000977,244.2700043,244.1000061,244.2501068,244.2501068,2022-09-21 11:52:00-04:00
244.2550049,244.3500061,244.2400055,244.3500061,244.3500061,2022-09-21 11:53:00-04:00
244.3699951,244.3899994,244.3399963,244.3399963,244.3399963,2022-09-21 11:54:00-04:00
244.3099976,244.4499969,244.2799988,244.4400024,244.4400024,2022-09-21 11:55:00-04:00
244.4349976,244.4400024,244.3520966,244.3520966,244.3520966,2022-09-21 11:56:00-04:00
244.3699951,244.4700012,244.2738037,244.4700012,244.4700012,2022-09-21 11:57:00-04:00
244.4799957,244.6089935,244.4432983,244.5700073,244.5700073,2022-09-21 11:58:00-04:00
244.5700073,244.5899963,244.4810028,244.5,244.5,2022-09-21 11:59:00-04:00
244.4649963,244.4649963,244.321106,244.375,244.375,2022-09-21 12:00:00-04:00
244.3800049,244.4098969,244.2899933,244.3099976,244.3099976,2022-09-21 12:01:00-04:00
244.2899933,244.4499969,244.2899933,244.4100037,244.4100037,2022-09-21 12:02:00-04:00
244.4299927,244.5500031,244.4100037,244.5200043,244.5200043,2022-09-21 12:03:00-04:00
244.5099945,244.5299988,244.3800049,244.4100037,244.4100037,2022-09-21 12:04:00-04:00
244.4100037,244.4199982,244.2700043,244.3099976,244.3099976,2022-09-21 12:05:00-04:00
244.3200073,244.5099945,244.3200073,244.4799957,244.4799957,2022-09-21 12:06:00-04:00
244.4750061,244.5500031,244.4349976,244.4499969,244.4499969,2022-09-21 12:07:00-04:00
244.4299927,244.5,244.4100037,244.4799957,244.4799957,2022-09-21 12:08:00-04:00
244.4940033,244.6499939,244.4940033,244.6472931,244.6472931,2022-09-21 12:09:00-04:00
244.651001,244.6799927,244.6100006,244.6450043,244.6450043,2022-09-21 12:10:00-04:00
244.6399994,244.8000031,244.6399994,244.8000031,244.8000031,2022-09-21 12:11:00-04:00
244.8099976,244.9600067,244.7949982,244.875,244.875,2022-09-21 12:12:00-04:00
244.8800049,244.9888,244.8600006,244.9888,244.9888,2022-09-21 12:13:00-04:00
244.9850006,245.0200043,244.9499969,245.0099945,245.0099945,2022-09-21 12:14:00-04:00
245.0099945,245.1750031,244.9900055,245.1399994,245.1399994,2022-09-21 12:15:00-04:00
245.1300049,245.1600037,244.9425964,244.9499969,244.9499969,2022-09-21 12:16:00-04:00
244.9499969,245.0198975,244.9400024,244.9799957,244.9799957,2022-09-21 12:17:00-04:00
244.9499969,245.0740051,244.9199982,245.0740051,245.0740051,2022-09-21 12:18:00-04:00
245.0500031,245.1399994,245.0500031,245.0950012,245.0950012,2022-09-21 12:19:00-04:00
245.0899963,245.1199951,245.0249939,245.0249939,245.0249939,2022-09-21 12:20:00-04:00
245.0299988,245.0599976,245,245.0500031,245.0500031,2022-09-21 12:21:00-04:00
245.0341949,245.0399933,244.8600006,244.9299011,244.9299011,2022-09-21 12:22:00-04:00
244.9299927,245.0399933,244.9299927,244.9723053,244.9723053,2022-09-21 12:23:00-04:00
244.9799957,244.9799957,244.8800049,244.9600067,244.9600067,2022-09-21 12:24:00-04:00
244.9499969,244.9600067,244.8699951,244.8999939,244.8999939,2022-09-21 12:25:00-04:00
244.9049988,245.0599976,244.9049988,245.0200043,245.0200043,2022-09-21 12:26:00-04:00
245.0301056,245.1799927,245.0299988,245.1799927,245.1799927,2022-09-21 12:27:00-04:00
245.1600037,245.1999969,245.1100006,245.1499939,245.1499939,2022-09-21 12:28:00-04:00
245.1600037,245.2200012,245.1399994,245.1999969,245.1999969,2022-09-21 12:29:00-04:00
245.1900024,245.2100067,245.1018982,245.1018982,245.1018982,2022-09-21 12:30:00-04:00
245.1042023,245.1999969,245.0599976,245.1900024,245.1900024,2022-09-21 12:31:00-04:00
245.1999969,245.2400055,245.1300049,245.2299957,245.2299957,2022-09-21 12:32:00-04:00
245.2299957,245.25,245.2050018,245.2299957,245.2299957,2022-09-21 12:33:00-04:00
245.2299957,245.4900055,245.2200012,245.4799957,245.4799957,2022-09-21 12:34:00-04:00
245.4900055,245.6900024,245.4799957,245.6100006,245.6100006,2022-09-21 12:35:00-04:00
245.6100006,245.6600037,245.4799957,245.4900055,245.4900055,2022-09-21 12:36:00-04:00
245.5050049,245.5050049,245.3999939,245.4299927,245.4299927,2022-09-21 12:37:00-04:00
245.4250031,245.4499969,245.3500061,245.3500061,245.3500061,2022-09-21 12:38:00-04:00
245.3500061,245.3699951,245.3099976,245.3101044,245.3101044,2022-09-21 12:39:00-04:00
245.3150024,245.3300018,245.2400055,245.25,245.25,2022-09-21 12:40:00-04:00
245.2599945,245.2899933,245.2100067,245.25,245.25,2022-09-21 12:41:00-04:00
245.2299957,245.2799988,245.2100067,245.2599945,245.2599945,2022-09-21 12:42:00-04:00
245.2523956,245.2901001,245.2178955,245.2700043,245.2700043,2022-09-21 12:43:00-04:00
245.2749939,245.3999939,245.2749939,245.3381042,245.3381042,2022-09-21 12:44:00-04:00
245.3296051,245.4199066,245.3099976,245.4199066,245.4199066,2022-09-21 12:45:00-04:00
245.4199982,245.5498962,245.4131927,245.5200043,245.5200043,2022-09-21 12:46:00-04:00
245.5200043,245.5700073,245.2299957,245.2700043,245.2700043,2022-09-21 12:47:00-04:00
245.2899933,245.4700012,245.2899933,245.3699951,245.3699951,2022-09-21 12:48:00-04:00
245.3899994,245.4900055,245.3699951,245.4299927,245.4299927,2022-09-21 12:49:00-04:00
245.4499969,245.4600067,245.3399963,245.3899994,245.3899994,2022-09-21 12:50:00-04:00
245.3800049,245.4199982,245.3300018,245.3899994,245.3899994,2022-09-21 12:51:00-04:00
245.3899994,245.407196,245.2299957,245.2299957,245.2299957,2022-09-21 12:52:00-04:00
245.2449951,245.2449951,245.1499939,245.1499939,245.1499939,2022-09-21 12:53:00-04:00
245.1699982,245.2700043,245.1699982,245.1925964,245.1925964,2022-09-21 12:54:00-04:00
245.1900024,245.2100067,245.0800018,245.1000061,245.1000061,2022-09-21 12:55:00-04:00
245.1100006,245.1600037,245.0424042,245.1499939,245.1499939,2022-09-21 12:56:00-04:00
245.1600037,245.1999969,245.0500031,245.0899963,245.0899963,2022-09-21 12:57:00-04:00
245.0899963,245.1300049,245.0700073,245.0700073,245.0700073,2022-09-21 12:58:00-04:00
245.0599976,245.1199951,245.0200043,245.029007,245.029007,2022-09-21 12:59:00-04:00
245,245.0500031,244.9799957,244.9799957,244.9799957,2022-09-21 13:00:00-04:00
244.9900055,245.027298,244.9499969,244.9598999,244.9598999,2022-09-21 13:01:00-04:00
244.9799957,244.9799957,244.8773956,244.9499969,244.9499969,2022-09-21 13:02:00-04:00
244.9700012,244.9900055,244.9100037,244.9700012,244.9700012,2022-09-21 13:03:00-04:00
244.9799957,245.0700073,244.9799957,245.0599976,245.0599976,2022-09-21 13:04:00-04:00
245.0500031,245.0500031,244.9501038,244.9799957,244.9799957,2022-09-21 13:05:00-04:00
244.9799957,244.9900055,244.8699951,244.8800964,244.8800964,2022-09-21 13:06:00-04:00
244.8800049,244.9340057,244.8000031,244.8249969,244.8249969,2022-09-21 13:07:00-04:00
244.8350067,244.8699951,244.75,244.8399963,244.8399963,2022-09-21 13:08:00-04:00
244.8399963,244.8878021,244.7969971,244.8878021,244.8878021,2022-09-21 13:09:00-04:00
244.8800049,244.9199982,244.8200073,244.8800049,244.8800049,2022-09-21 13:10:00-04:00
244.8800049,244.9299927,244.8699951,244.9149933,244.9149933,2022-09-21 13:11:00-04:00
244.8999939,244.8999939,244.8300018,244.8500061,244.8500061,2022-09-21 13:12:00-04:00
244.8600006,244.9199982,244.8000031,244.9199982,244.9199982,2022-09-21 13:13:00-04:00
244.9199982,245,244.8999939,244.9750061,244.9750061,2022-09-21 13:14:00-04:00
244.9400024,244.9400024,244.7937927,244.8099976,244.8099976,2022-09-21 13:15:00-04:00
244.7899933,244.7899933,244.6699982,244.6900024,244.6900024,2022-09-21 13:16:00-04:00
244.6900024,244.8011017,244.6900024,244.7799988,244.7799988,2022-09-21 13:17:00-04:00
244.8000031,244.8300018,244.6799927,244.8300018,244.8300018,2022-09-21 13:18:00-04:00
244.8399963,244.9400024,244.8399963,244.9100037,244.9100037,2022-09-21 13:19:00-04:00
244.9199982,244.9499969,244.8300018,244.8699951,244.8699951,2022-09-21 13:20:00-04:00
244.8706055,245.0200043,244.8706055,244.9700012,244.9700012,2022-09-21 13:21:00-04:00
244.9799957,245.0299988,244.9499969,245.0099945,245.0099945,2022-09-21 13:22:00-04:00
245.0149994,245.0299988,244.9026031,244.9199982,244.9199982,2022-09-21 13:23:00-04:00
244.9199982,244.9700012,244.908493,244.9100037,244.9100037,2022-09-21 13:24:00-04:00
244.8999939,244.8999939,244.8200073,244.8300018,244.8300018,2022-09-21 13:25:00-04:00
244.8300018,244.9299011,244.8099976,244.9199982,244.9199982,2022-09-21 13:26:00-04:00
244.9100037,244.9765015,244.9100037,244.9100037,244.9100037,2022-09-21 13:27:00-04:00
244.9100037,244.9600067,244.8999939,244.9450073,244.9450073,2022-09-21 13:28:00-04:00
244.9799957,245.0697021,244.9700928,245.0299988,245.0299988,2022-09-21 13:29:00-04:00
245.0500031,245.25,245.0299988,245.1699982,245.1699982,2022-09-21 13:30:00-04:00
245.1799927,245.2200012,245.0899963,245.1100006,245.1100006,2022-09-21 13:31:00-04:00
245.1499939,245.2299957,245.1315002,245.2100067,245.2100067,2022-09-21 13:32:00-04:00
245.2272949,245.2709961,245.1909943,245.2350006,245.2350006,2022-09-21 13:33:00-04:00
245.2299957,245.2899017,245.1699982,245.25,245.25,2022-09-21 13:34:00-04:00
245.2599945,245.3300018,245.2200012,245.2799988,245.2799988,2022-09-21 13:35:00-04:00
245.2850037,245.3800049,245.2700043,245.3000031,245.3000031,2022-09-21 13:36:00-04:00
245.3099976,245.3849945,245.3050995,245.3500061,245.3500061,2022-09-21 13:37:00-04:00
245.3600006,245.4600067,245.3600006,245.4600067,245.4600067,2022-09-21 13:38:00-04:00
245.4700012,245.5,245.4400024,245.4850006,245.4850006,2022-09-21 13:39:00-04:00
245.4900055,245.5299988,245.4423065,245.4900055,245.4900055,2022-09-21 13:40:00-04:00
245.4799957,245.5899963,245.4799957,245.5899963,245.5899963,2022-09-21 13:41:00-04:00
245.5899963,245.6799927,245.5599976,245.6795044,245.6795044,2022-09-21 13:42:00-04:00
245.6900024,245.7700043,245.6309967,245.6900024,245.6900024,2022-09-21 13:43:00-04:00
245.6999969,245.7299957,245.6381073,245.6900024,245.6900024,2022-09-21 13:44:00-04:00
245.7100067,245.7599945,245.6900024,245.7400055,245.7400055,2022-09-21 13:45:00-04:00
245.7599945,245.8045044,245.7400055,245.7899933,245.7899933,2022-09-21 13:46:00-04:00
245.8000031,245.9400024,245.6100006,245.6401062,245.6401062,2022-09-21 13:47:00-04:00
245.6475067,245.6499939,245.5500031,245.5800018,245.5800018,2022-09-21 13:48:00-04:00
245.6000061,245.7799988,245.5850067,245.7799988,245.7799988,2022-09-21 13:49:00-04:00
245.7899933,245.8000031,245.6549988,245.75,245.75,2022-09-21 13:50:00-04:00
245.7599945,245.8399963,245.7200012,245.8000031,245.8000031,2022-09-21 13:51:00-04:00
245.7922058,245.7922058,245.7350006,245.7599945,245.7599945,2022-09-21 13:52:00-04:00
245.7700043,245.7700043,245.6799927,245.7200012,245.7200012,2022-09-21 13:53:00-04:00
245.7149963,245.7149963,245.6300049,245.6699982,245.6699982,2022-09-21 13:54:00-04:00
245.6300049,245.7384949,245.6199951,245.7250061,245.7250061,2022-09-21 13:55:00-04:00
245.7250061,245.9900055,245.7200012,245.9799957,245.9799957,2022-09-21 13:56:00-04:00
245.9600067,246.1900024,245.9600067,246.1383972,246.1383972,2022-09-21 13:57:00-04:00
246.1199951,246.1699982,245.8500061,245.8500061,245.8500061,2022-09-21 13:58:00-04:00
245.8600006,246.3699951,245.8300018,246.0800018,246.0800018,2022-09-21 13:59:00-04:00
246.1300049,246.2299957,242.4499969,242.4600067,242.4600067,2022-09-21 14:00:00-04:00
242.5299988,243.7799988,241.7299957,243.6600037,243.6600037,2022-09-21 14:01:00-04:00
243.6141052,243.8899994,242.4700012,242.6199951,242.6199951,2022-09-21 14:02:00-04:00
242.6799927,242.7949982,242.1000061,242.3450012,242.3450012,2022-09-21 14:03:00-04:00
242.2899933,242.5700073,240.7200012,240.8000031,240.8000031,2022-09-21 14:04:00-04:00
240.7400055,242.0899963,240.2899933,241.8099976,241.8099976,2022-09-21 14:05:00-04:00
241.8200073,241.8500061,241.3200073,241.3800049,241.3800049,2022-09-21 14:06:00-04:00
241.321106,242.2700043,241.2599945,242.2299957,242.2299957,2022-09-21 14:07:00-04:00
242.1799927,243.2100067,241.7400055,242.798996,242.798996,2022-09-21 14:08:00-04:00
242.8450012,243,242.1799927,242.3350067,242.3350067,2022-09-21 14:09:00-04:00
242.25,242.7165985,241.9299927,241.9600067,241.9600067,2022-09-21 14:10:00-04:00
241.9499969,242.2799988,241.75,241.888504,241.888504,2022-09-21 14:11:00-04:00
241.8200073,242.0599976,241.4600067,241.8500061,241.8500061,2022-09-21 14:12:00-04:00
241.8800049,241.9799957,241.3699951,241.5099945,241.5099945,2022-09-21 14:13:00-04:00
241.4600067,241.5050049,240.9400024,241.0599976,241.0599976,2022-09-21 14:14:00-04:00
241.0149994,241.6190033,240.8600006,241.3699951,241.3699951,2022-09-21 14:15:00-04:00
241.3600006,241.6499939,241.1799927,241.1799927,241.1799927,2022-09-21 14:16:00-04:00
241.1705017,241.3099976,240.9600067,241.0590973,241.0590973,2022-09-21 14:17:00-04:00
241.0370026,241.4199982,241.0200043,241.2100067,241.2100067,2022-09-21 14:18:00-04:00
241.2100067,241.4100037,241.0700073,241.2149963,241.2149963,2022-09-21 14:19:00-04:00
241.1999969,241.5500031,241.1399994,241.4199982,241.4199982,2022-09-21 14:20:00-04:00
241.4203949,241.7599945,241.2449951,241.5800018,241.5800018,2022-09-21 14:21:00-04:00
241.5700073,241.7799988,241.4900055,241.6799927,241.6799927,2022-09-21 14:22:00-04:00
241.6649933,241.7899933,241.5299988,241.6499939,241.6499939,2022-09-21 14:23:00-04:00
241.6300049,241.9799957,241.5700073,241.9349976,241.9349976,2022-09-21 14:24:00-04:00
241.8999939,242.1999969,241.6699982,242.1999969,242.1999969,2022-09-21 14:25:00-04:00
242.1600037,242.6999969,242.1499939,242.4499969,242.4499969,2022-09-21 14:26:00-04:00
242.4499969,242.4900055,242.0099945,242.0200043,242.0200043,2022-09-21 14:27:00-04:00
242.0099945,242.0599976,241.6600037,241.8899994,241.8899994,2022-09-21 14:28:00-04:00
241.8399963,242.1999969,241.7700043,241.8565063,241.8565063,2022-09-21 14:29:00-04:00
241.8099976,241.8099976,241.1499939,241.2501068,241.2501068,2022-09-21 14:30:00-04:00
241.2299957,242.8099976,241.0899963,241.9700012,241.9700012,2022-09-21 14:31:00-04:00
241.9799957,242.6600037,241.9799957,242.25,242.25,2022-09-21 14:32:00-04:00
242.2749939,243.5500031,242.1000061,243.0200043,243.0200043,2022-09-21 14:33:00-04:00
242.9904022,244.5299988,242.9299927,244.0399933,244.0399933,2022-09-21 14:34:00-04:00
244.0500031,244.5749969,243.6291046,243.7872925,243.7872925,2022-09-21 14:35:00-04:00
243.8000031,244.4299927,243.1699982,243.7700043,243.7700043,2022-09-21 14:36:00-04:00
243.6900024,244.2299957,243.5299988,243.7299957,243.7299957,2022-09-21 14:37:00-04:00
244,244.3619995,243.6300049,243.6699982,243.6699982,2022-09-21 14:38:00-04:00
243.6399994,244.3899994,243,243.75,243.75,2022-09-21 14:39:00-04:00
243.6999969,244.0800018,243.2899933,243.3500061,243.3500061,2022-09-21 14:40:00-04:00
243.4100037,244.1499939,243.3000031,244,244,2022-09-21 14:41:00-04:00
244.0800018,245.1999969,244.0800018,244.9100037,244.9100037,2022-09-21 14:42:00-04:00
244.9100037,246.1399994,244.8849945,245.9080963,245.9080963,2022-09-21 14:43:00-04:00
245.9100037,246.8000031,245.9100037,246.4499969,246.4499969,2022-09-21 14:44:00-04:00
246.4199982,247.6399994,246.4100037,246.9640961,246.9640961,2022-09-21 14:45:00-04:00
247,247.6600037,246.6799927,246.9909973,246.9909973,2022-09-21 14:46:00-04:00
246.9900055,247.1100006,245.5700073,245.7599945,245.7599945,2022-09-21 14:47:00-04:00
245.8200073,246.1199951,245.1049957,245.1600037,245.1600037,2022-09-21 14:48:00-04:00
245.2200012,245.6799927,244.9001007,245.6000061,245.6000061,2022-09-21 14:49:00-04:00
245.6100006,245.9299927,244.5599976,245.3150024,245.3150024,2022-09-21 14:50:00-04:00
245.2581024,245.3399963,244.9600067,245,245,2022-09-21 14:51:00-04:00
245.0435944,246.0554047,244.7124023,245.6100006,245.6100006,2022-09-21 14:52:00-04:00
245.6799927,246.2400055,245.5500031,245.9369965,245.9369965,2022-09-21 14:53:00-04:00
